cst_id_di,MRC_ID_DI
90000227906,0000
90000227925,0000
90000227943,0000
90000227966,0000
90000228008,0000
90000228018,0006
90000228055,0000
90000228085,0000
90000228143,0000
90000228176,0005
90000228226,0000
90000228255,0000
90000228291,0000
90000228362,0000
90000228487,0007
90000228562,0000
90000228567,0000
90000228587,0000
90000228589,0000
90000228654,0000
90000228668,0000
90000228714,0000
90000228721,0000
90000228722,0000
90000228869,0006
90000228872,0000
90000228903,0000
90000228941,0000
90000229014,0000
90000229019,0000
90000229055,0000
90000229065,0000
90000229172,0000
90000229310,0000
90000229325,0000
90000229331,0006
90000229339,0000
90000229405,0000
90000229524,0000
90000229539,0000
90000229565,0000
90000229633,0000
90000229636,0000
90000229649,0000
90000229675,0000
90000229707,0000
90000229735,0000
90000229743,0000
90000229777,0000
90000229863,0006
90000229906,0008
90000229927,0000
90000229969,0000
90000229983,0005
90000229986,0006
90000230002,0000
90000230050,0000
90000230107,0000
90000230204,0000
90000230211,0000
90000230237,0000
90000230314,0000
90000230321,0000
90000230414,0000
90000230584,0000
90000230656,0000
90000230680,0000
90000230683,0000
90000230763,0000
90000230816,0000
90000230828,0000
90000230850,0000
90000230940,0006
90000230959,0000
90000230993,0000
90000231000,0000
90000231011,0006
90000231041,0000
90000231044,0000
90000231161,0000
90000231183,0008
90000231302,0007
90000231405,0000
90000231411,0000
90000231447,0000
90000231483,0000
90000231713,0000
90000231767,0000
90000231794,0000
90000231827,0000
90000231830,0000
90000231845,0001
90000231939,0000
90000231941,0006
90000232080,0000
90000232125,0000
90000232193,0000
90000232467,0000
90000232524,0005
90000232803,0000
90000232860,0000
90000232891,0000
90000232910,0000
90000232913,0000
90000232914,0009
90000232919,0000
90000232936,0007
90000233073,0000
90000233110,0000
90000233114,0000
90000233125,0000
90000233197,0000
90000233251,0000
90000233255,0000
90000233256,0000
90000233271,0000
90000233333,0000
90000233337,0000
90000233339,0000
90000233340,0000
90000233417,0000
90000233429,0000
90000233435,0000
90000233582,0000
90000233649,0000
90000233660,0000
90000233758,0000
90000233808,0000
90000233858,0000
90000233867,0000
90000233924,0000
90000233972,0000
90000233993,0000
90000234002,0000
90000234050,0000
90000234170,0007
90000234200,0000
90000234320,0000
90000234358,0000
90000234403,0000
90000234408,0000
90000234439,0007
90000234581,0000
90000234640,0000
90000234705,0000
90000234764,0000
90000234780,0000
90000234834,0007
90000234835,0000
90000234907,0000
90000234923,0000
90000234942,0000
90000235224,0000
90000235241,0000
90000235306,0000
90000235323,0000
90000235419,0000
90000235519,0000
90000235567,0006
90000235587,0000
90000235694,0000
90000235721,0000
90000235760,0000
90000235770,0000
90000235803,0000
90000235818,0000
90000235848,0001
90000235971,0000
90000235983,0000
90000236015,0000
90000236021,0000
90000236071,0000
90000236074,0000
90000236126,0000
90000236171,0008
90000236202,0000
90000236269,0000
90000236333,0006
90000236395,0000
90000236522,0000
90000236655,0000
90000236685,0000
90000236692,0008
90000236719,0000
90000236734,0000
90000236771,0000
90000236889,0000
90000236927,0000
90000237025,0007
90000237029,0000
90000237117,0000
90000237127,0000
90000237132,0000
90000237137,0000
90000237205,0006
90000237248,0000
90000237259,0000
90000237313,0000
90000237329,0000
90000237336,0000
90000237397,0000
90000237535,0000
90000237555,0000
90000237623,0000
90000237766,0000
90000237777,0000
90000237832,0000
90000237848,0000
90000237887,0000
90000237966,0007
90000238022,0000
90000238056,0000
90000238153,0000
90000238217,0001
90000238226,0000
90000238314,0000
90000238354,0000
90000238361,0000
90000238373,0000
90000238377,0000
90000238379,0000
90000238418,0000
90000238424,0007
90000238458,0000
90000238641,0000
90000238716,0000
90000238722,0000
90000238769,0000
90000238882,0000
90000238891,0000
90000238913,0007
90000238941,0000
90000238949,0000
90000239025,0008
90000239064,0007
90000239091,0006
90000239275,0007
90000239338,0000
90000239395,0007
90000239398,0000
90000239421,0000
90000239537,0009
90000239578,0000
90000239806,0000
90000239810,0000
90000239847,0000
90000239873,0000
90000239946,0007
90000239955,0000
90000239998,0000
90000240047,0000
90000240084,0006
90000240105,0000
90000240125,0000
90000240194,0000
90000240230,0000
90000240249,0000
90000240257,0000
90000240360,0000
90000240365,0000
90000240381,0000
90000240452,0000
90000240480,0000
90000240485,0000
90000240518,0000
90000240627,0000
90000240676,0000
90000240705,0000
90000240721,0000
90000240724,0007
90000240813,0000
90000240819,0008
90000240872,0006
90000240963,0006
90000240974,0000
90000240993,0000
90000241009,0000
90000241068,0000
90000241156,0000
90000241197,0006
90000241318,0000
90000241353,0007
90000241356,0003
90000241468,0000
90000241474,0000
90000241497,0000
90000241510,0000
90000241525,0000
90000241533,0000
90000241567,0000
90000241635,0000
90000241680,0000
90000241845,0000
90000241899,0000
90000241907,0000
90000241958,0000
90000241965,0000
90000242025,0000
90000242053,0006
90000242155,0000
90000242156,0000
90000242177,0000
90000242194,0000
90000242227,0006
90000242289,0007
90000242311,0000
90000242319,0000
90000242376,0000
90000242383,0007
90000242502,0000
90000242509,0000
90000242512,0000
90000242518,0000
90000242543,0000
90000242625,0000
90000242689,0008
90000242695,0000
90000242919,0000
90000242924,0000
90000242941,0000
90000243017,0000
90000243031,0000
90000243119,0000
90000243247,0000
90000243279,0000
90000243373,0000
90000243396,0006
90000243412,0000
90000243416,0008
90000243422,0000
90000243516,0000
90000243518,0000
90000243567,0000
90000243606,0000
90000243637,0006
90000243787,0000
90000243842,0000
90000243856,0000
90000243880,0000
90000243904,0000
90000243970,0000
90000243989,0000
90000243998,0007
90000244031,0000
90000244088,0001
90000244150,0000
90000244194,0000
90000244246,0000
90000244326,0000
90000244370,0000
90000244435,0008
90000244512,0005
90000244552,0000
90000244556,0000
90000244601,0000
90000244648,0000
90000244660,0000
90000244702,0005
90000244845,0000
90000244852,0000
90000244939,0000
90000244941,0008
90000244988,0000
90000245002,0000
90000245059,0007
90000245078,0000
90000245188,0000
90000245204,0009
90000245367,0000
90000245396,0000
90000245409,0000
90000245431,0000
90000245503,0008
90000245514,0000
90000245534,0000
90000245692,0000
90000245750,0007
90000245756,0000
90000245803,0000
90000245868,0000
90000245926,0000
90000246012,0000
90000246014,0000
90000246126,0000
90000246139,0000
90000246239,0000
90000246289,0000
90000246328,0007
90000246348,0000
90000246363,0000
90000246415,0000
90000246453,0000
90000246741,0000
90000246743,0000
90000246759,0000
90000246840,0000
90000246910,0000
90000246920,0000
90000246937,0000
90000247053,0000
90000247123,0000
90000247158,0000
90000247318,0000
90000247403,0000
90000247498,0000
90000247520,0000
90000247543,0008
90000247545,0000
90000247547,0000
90000247576,0000
90000247577,0007
90000247605,0000
90000247625,0000
90000247683,0006
90000247723,0000
90000247825,0000
90000247827,0000
90000247938,0000
90000247957,0000
90000248001,0000
90000248022,0000
90000248023,0000
90000248052,0000
90000248119,0000
90000248123,0000
90000248178,0005
90000248189,0008
90000248269,0000
90000248327,0000
90000248499,0000
90000248529,0000
90000248552,0000
90000248657,0000
90000248678,0000
90000248713,0000
90000248756,0000
90000248774,0000
90000248877,0000
90000248885,0000
90000248907,0007
90000248948,0000
90000248960,0000
90000248970,0000
90000248978,0000
90000249013,0000
90000249078,0000
90000249196,0000
90000249234,0000
90000249267,0000
90000249323,0000
90000249409,0005
90000249431,0000
90000249552,0000
90000249653,0000
90000249665,0000
90000249695,0000
90000249753,0006
90000249779,0000
90000249874,0000
90000249888,0000
90000249899,0000
90000249905,0000
90000249936,0000
90000249952,0000
90000249983,0007
90000250017,0000
90000250184,0007
90000250193,0000
90000250238,0000
90000250372,0000
90000250428,0000
90000250441,0007
90000250448,0008
90000250469,0000
90000250471,0000
90000250516,0000
90000250554,0008
90000250560,0007
90000250566,0000
90000250585,0000
90000250653,0000
90000250664,0000
90000250689,0000
90000250700,0000
90000250785,0000
90000250791,0000
90000250865,0000
90000250868,0000
90000250883,0000
90000250911,0000
90000250954,0006
90000250955,0000
90000250963,0000
90000250984,0000
90000251023,0006
90000251024,0007
90000251028,0004
90000251033,0000
90000251254,0000
90000251392,0000
90000251418,0000
90000251462,0000
90000251517,0000
90000251552,0000
90000251603,0000
90000251715,0000
90000251724,0000
90000251733,0000
90000251796,0000
90000251847,0000
90000251899,0000
90000251910,0000
90000252105,0000
90000252111,0000
90000252150,0000
90000252179,0000
90000252260,0000
90000252300,0000
90000252310,0000
90000252320,0000
90000252332,0000
90000252343,0003
90000252352,0000
90000252366,0000
90000252408,0000
90000252416,0006
90000252421,0000
90000252434,0000
90000252447,0000
90000252458,0000
90000252601,0000
90000252654,0000
90000252673,0000
90000252725,0000
90000252733,0000
90000252760,0000
90000252774,0000
90000252790,0000
90000252813,0000
90000252919,0000
90000252925,0000
90000252954,0000
90000252971,0006
90000253139,0000
90000253155,0001
90000253186,0000
90000253352,0000
90000253433,0000
90000253445,0000
90000253543,0000
90000253595,0000
90000253621,0000
90000253622,0000
90000253703,0007
90000253882,0000
90000253906,0008
90000254072,0000
90000254206,0000
90000254385,0000
90000254399,0000
90000254473,0000
90000254495,0000
90000254498,0000
90000254558,0000
90000254564,0000
90000254643,0005
90000254736,0000
90000254791,0001
90000254860,0000
90000254900,0000
90000254931,0004
90000254978,0000
90000255050,0000
90000255083,0000
90000255105,0000
90000255121,0000
90000255244,0000
90000255247,0000
90000255248,0000
90000255257,0000
90000255286,0000
90000255364,0000
90000255490,0000
90000255546,0000
90000255576,0000
90000255644,0008
90000255651,0000
90000255707,0010
90000256061,0000
90000256082,0000
90000256110,0000
90000256124,0000
90000256209,0000
90000256270,0000
90000256277,0000
90000256282,0000
90000256289,0000
90000256340,0008
90000256376,0008
90000256379,0003
90000256380,0000
90000256441,0000
90000256491,0007
90000256516,0000
90000256536,0000
90000256542,0001
90000256638,0005
90000256734,0000
90000256824,0000
90000256855,0000
90000257050,0007
90000257073,0000
90000257083,0000
90000257137,0000
90000257151,0007
90000257221,0007
90000257223,0000
90000257237,0000
90000257477,0000
90000257523,0000
90000257663,0000
90000257728,0000
90000257755,0000
90000257819,0000
90000257885,0000
90000257941,0000
90000258055,0000
90000258056,0008
90000258076,0000
90000258081,0000
90000258223,0000
90000258482,0000
90000258521,0000
90000258532,0000
90000258625,0000
90000258679,0007
90000258683,0000
90000258779,0007
90000258784,0000
90000258812,0000
90000258816,0000
90000258821,0005
90000258901,0005
90000258918,0000
90000258937,0000
90000258956,0000
90000258963,0000
90000259194,0000
90000259289,0000
90000259318,0000
90000259454,0007
90000259487,0000
90000259516,0008
90000259579,0005
90000259590,0000
90000259621,0000
90000259681,0000
90000259688,0000
90000259797,0000
90000259808,0000
90000259837,0000
90000259937,0000
90000260033,0000
90000260094,0000
90000260112,0000
90000260128,0000
90000260203,0000
90000260255,0000
90000260277,0000
90000260295,0000
90000260303,0000
90000260322,0000
90000260444,0000
90000260455,0000
90000260466,0000
90000260484,0000
90000260670,0000
90000260772,0000
90000260851,0007
90000260853,0006
90000260860,0000
90000260864,0000
90000260871,0000
90000260929,0000
90000260998,0000
90000261029,0006
90000261036,0007
90000261076,0000
90000261098,0000
90000261105,0000
90000261117,0000
90000261123,0001
90000261147,0000
90000261182,0000
90000261205,0000
90000261232,0000
90000261241,0000
90000261337,0000
90000261369,0007
90000261454,0000
90000261461,0000
90000261514,0007
90000261720,0000
90000261805,0000
90000261842,0000
90000261861,0007
90000261865,0000
90000261866,0000
90000261887,0000
90000261899,0008
90000261951,0000
90000261992,0000
90000262045,0009
90000262117,0006
90000262171,0006
90000262182,0000
90000262191,0000
90000262269,0007
90000262297,0000
90000262329,0000
90000262390,0000
90000262424,0000
90000262575,0000
90000262596,0000
90000262610,0000
90000262800,0000
90000262832,0000
90000262834,0000
90000262839,0000
90000262854,0000
90000262855,0000
90000262862,0007
90000262870,0006
90000262971,0000
90000262995,0000
90000263000,0000
90000263003,0000
90000263042,0000
90000263117,0000
90000263144,0000
90000263146,0000
90000263210,0000
90000263232,0000
90000263345,0000
90000263384,0000
90000263426,0000
90000263513,0000
90000263537,0000
90000263564,0000
90000263599,0000
90000263622,0008
90000263623,0000
90000263645,0000
90000263720,0000
90000263747,0000
90000263812,0000
90000263836,0005
90000263837,0000
90000263950,0006
90000264023,0007
90000264069,0006
90000264094,0000
90000264129,0000
90000264133,0000
90000264141,0008
90000264145,0007
90000264152,0000
90000264160,0000
90000264224,0000
90000264230,0000
90000264278,0007
90000264408,0000
90000264480,0000
90000264499,0000
90000264520,0000
90000264522,0000
90000264650,0000
90000264680,0000
90000264692,0000
90000264696,0000
90000264762,0000
90000264803,0000
90000264811,0000
90000264813,0006
90000264845,0000
90000264865,0007
90000264959,0000
90000265000,0000
90000265071,0000
90000265173,0006
90000265317,0008
90000265337,0006
90000265395,0007
90000265415,0000
90000265466,0000
90000265500,0007
90000265571,0008
90000265650,0000
90000265697,0006
90000265781,0000
90000265804,0000
90000265827,0000
90000265962,0000
90000265976,0000
90000266007,0000
90000266017,0000
90000266190,0000
90000266199,0006
90000266278,0000
90000266311,0006
90000266331,0000
90000266384,0000
90000266491,0000
90000266506,0000
90000266558,0000
90000266616,0000
90000266635,0000
90000266716,0000
90000266768,0000
90000266791,0000
90000266795,0000
90000266809,0000
90000266834,0000
90000266952,0000
90000267003,0000
90000267023,0000
90000267223,0000
90000267394,0000
90000267428,0000
90000267485,0007
90000267531,0000
90000267569,0000
90000267637,0009
90000267654,0000
90000267655,0000
90000267676,0000
90000267747,0000
90000267781,0001
90000267830,0008
90000267927,0000
90000267957,0000
90000267968,0004
90000268069,0007
90000268076,0006
90000268244,0007
90000268294,0000
90000268382,0000
90000268433,0000
90000268463,0000
90000268508,0000
90000268648,0000
90000268685,0000
90000268689,0000
90000268706,0000
90000268731,0000
90000268750,0000
90000268812,0000
90000268821,0000
90000268843,0000
90000268851,0000
90000268862,0000
90000268886,0000
90000268940,0000
90000269035,0006
90000269048,0000
90000269096,0000
90000269098,0007
90000269219,0007
90000269333,0000
90000269344,0000
90000269350,0000
90000269427,0000
90000269494,0000
90000269505,0000
90000269559,0000
90000269616,0000
90000269619,0000
90000269802,0000
90000269808,0000
90000269825,0000
90000269839,0000
90000269857,0007
90000269867,0006
90000269887,0000
90000269914,0007
90000269998,0000
90000270025,0000
90000270128,0000
90000270136,0008
90000270230,0000
90000270282,0000
90000270338,0007
90000270409,0000
90000270444,0000
90000270549,0000
90000270596,0000
90000270600,0000
90000270635,0000
90000270715,0005
90000270744,0000
90000270831,0000
90000270847,0000
90000270862,0000
90000270878,0000
90000270927,0000
90000270939,0007
90000270977,0000
90000270996,0000
90000271049,0005
90000271107,0000
90000271164,0000
90000271167,0000
90000271179,0000
90000271242,0000
90000271272,0000
90000271301,0000
90000271340,0000
90000271399,0000
90000271542,0000
90000271544,0006
90000271554,0000
90000271693,0000
90000271722,0005
90000271879,0000
90000271931,0000
90000271972,0000
90000272010,0006
90000272021,0000
90000272042,0000
90000272072,0007
90000272143,0000
90000272189,0010
90000272212,0000
90000272216,0000
90000272397,0000
90000272449,0000
90000272500,0000
90000272501,0000
90000272519,0000
90000272620,0000
90000272621,0000
90000272697,0000
90000272792,0000
90000272802,0007
90000272883,0000
90000272887,0000
90000272932,0000
90000272938,0000
90000272996,0000
90000273062,0000
90000273153,0009
90000273164,0005
90000273224,0000
90000273231,0000
90000273417,0000
90000273462,0000
90000273488,0005
90000273498,0000
90000273519,0000
90000273610,0000
90000273631,0002
90000273654,0000
90000273662,0000
90000273668,0000
90000273669,0000
90000273706,0000
90000273893,0000
90000273950,0000
90000274210,0000
90000274300,0000
90000274325,0000
90000274369,0000
90000274385,0006
90000274420,0000
90000274424,0000
90000274441,0000
90000274520,0000
90000274816,0000
90000274840,0000
90000274877,0000
90000274910,0000
90000274943,0006
90000275005,0000
90000275015,0003
90000275022,0000
90000275029,0000
90000275095,0000
90000275107,0000
90000275142,0000
90000275157,0000
90000275164,0000
90000275182,0000
90000275194,0000
90000275248,0000
90000275293,0000
90000275406,0007
90000275407,0000
90000275447,0000
90000275538,0000
90000275545,0000
90000275709,0000
90000275758,0005
90000275807,0000
90000275861,0000
90000275908,0000
90000275923,0006
90000275955,0000
90000275988,0000
90000276062,0008
90000276077,0009
90000276192,0000
90000276204,0000
90000276275,0008
90000276314,0000
90000276321,0003
90000276418,0000
90000276473,0000
90000276609,0000
90000276695,0000
90000276733,0000
90000276819,0007
90000276838,0008
90000276839,0000
90000276855,0000
90000276872,0007
90000277123,0000
90000277126,0000
90000277148,0000
90000277193,0000
90000277203,0000
90000277353,0002
90000277388,0000
90000277403,0000
90000277426,0000
90000277436,0006
90000277437,0000
90000277501,0000
90000277510,0007
90000277547,0000
90000277551,0000
90000277659,0000
90000277812,0000
90000277846,0000
90000277893,0003
90000277928,0000
90000277958,0000
90000278020,0000
90000278044,0000
90000278111,0000
90000278131,0001
90000278153,0000
90000278232,0000
90000278253,0006
90000278273,0000
90000278276,0000
90000278303,0000
90000278339,0000
90000278351,0000
90000278358,0007
90000278373,0000
90000278419,0006
90000278440,0000
90000278474,0000
90000278480,0006
90000278481,0000
90000278484,0000
90000278500,0000
90000278510,0000
90000278532,0006
90000278555,0000
90000278643,0000
90000278745,0000
90000278767,0006
90000278921,0000
90000278940,0000
90000279053,0000
90000279063,0000
90000279162,0000
90000279195,0000
90000279237,0000
90000279269,0000
90000279284,0000
90000279383,0000
90000279504,0000
90000279593,0000
90000279652,0000
90000279695,0000
90000279762,0000
90000279786,0007
90000279802,0000
90000279856,0000
90000279862,0000
90000279970,0000
90000280019,0006
90000280045,0000
90000280076,0000
90000280139,0000
90000280153,0000
90000280205,0000
90000280233,0000
90000280301,0006
90000280302,0000
90000280387,0000
90000280471,0000
90000280508,0000
90000280518,0000
90000280528,0000
90000280560,0006
90000280625,0000
90000280637,0000
90000280643,0000
90000280679,0000
90000280700,0007
90000280728,0000
90000280777,0000
90000280919,0000
90000280984,0000
90000281038,0000
90000281056,0000
90000281094,0000
90000281139,0000
90000281140,0000
90000281180,0006
90000281241,0000
90000281267,0000
90000281305,0000
90000281411,0000
90000281435,0000
90000281437,0000
90000281495,0000
90000281538,0000
90000281545,0000
90000281636,0000
90000281640,0000
90000281779,0000
90000281852,0000
90000281854,0000
90000281886,0000
90000281909,0000
90000281993,0000
90000282035,0000
90000282067,0000
90000282146,0000
90000282154,0000
90000282273,0000
90000282274,0000
90000282289,0000
90000282327,0000
90000282380,0000
90000282454,0003
90000282517,0000
90000282552,0000
90000282556,0000
90000282558,0000
90000282576,0008
90000282590,0000
90000282591,0000
90000282603,0000
90000282647,0000
90000282652,0000
90000282659,0006
90000282744,0000
90000282756,0000
90000282860,0000
90000282891,0006
90000282892,0000
90000282914,0000
90000282985,0000
90000283043,0005
90000283059,0007
90000283076,0000
90000283126,0000
90000283159,0008
90000283235,0000
90000283240,0006
90000283294,0000
90000283320,0000
90000283353,0007
90000283425,0000
90000283465,0000
90000283485,0008
90000283493,0000
90000283502,0008
90000283519,0000
90000283528,0000
90000283531,0000
90000283571,0000
90000283618,0000
90000283632,0000
90000283643,0000
90000283647,0000
90000283670,0000
90000283676,0000
90000283683,0000
90000283750,0000
90000284066,0000
90000284179,0006
90000284181,0000
90000284254,0000
90000284330,0000
90000284373,0000
90000284381,0008
90000284393,0000
90000284453,0000
90000284471,0000
90000284499,0000
90000284676,0000
90000284703,0000
90000284768,0000
90000284777,0000
90000284782,0005
90000284849,0007
90000284867,0007
90000284941,0000
90000284986,0000
90000285000,0000
90000285021,0000
90000285110,0007
90000285114,0008
90000285188,0000
90000285240,0000
90000285305,0000
90000285311,0000
90000285366,0007
90000285375,0000
90000285398,0006
90000285481,0000
90000285489,0000
90000285529,0000
90000285603,0000
90000285666,0000
90000285711,0000
90000285730,0008
90000285772,0000
90000285779,0000
90000285848,0000
90000285866,0000
90000285872,0000
90000285910,0000
90000285931,0000
90000285934,0000
90000285987,0000
90000286149,0000
90000286347,0000
90000286382,0000
90000286434,0000
90000286445,0000
90000286449,0000
90000286543,0000
90000286549,0005
90000286552,0000
90000286568,0000
90000286599,0001
90000286626,0000
90000286663,0000
90000286705,0000
90000286715,0000
90000286724,0000
90000286757,0000
90000286778,0000
90000286812,0000
90000286830,0000
90000286861,0000
90000286908,0000
90000286968,0000
90000286980,0000
90000287023,0000
90000287029,0000
90000287040,0000
90000287047,0000
90000287154,0000
90000287178,0000
90000287206,0000
90000287260,0000
90000287284,0000
90000287320,0000
90000287411,0007
90000287447,0000
90000287489,0000
90000287546,0000
90000287571,0000
90000287764,0000
90000287876,0000
90000287913,0008
90000287932,0000
90000287941,0000
90000287942,0000
90000287975,0007
90000288033,0000
90000288046,0000
90000288048,0000
90000288177,0000
90000288223,0000
90000288248,0000
90000288262,0000
90000288333,0000
90000288393,0000
90000288496,0008
90000288510,0000
90000288536,0000
90000288566,0008
90000288568,0000
90000288595,0000
90000288618,0000
90000288659,0008
90000288687,0000
90000288695,0000
90000288700,0010
90000288723,0000
90000288759,0000
90000288762,0000
90000288807,0007
90000288842,0000
90000288846,0008
90000288877,0000
90000288895,0000
90000288900,0000
90000288914,0000
90000288944,0000
90000288979,0006
90000289035,0000
90000289269,0006
90000289318,0000
90000289322,0000
90000289332,0007
90000289362,0000
90000289370,0000
90000289379,0000
90000289402,0000
90000289414,0000
90000289530,0000
90000289580,0000
90000289583,0005
90000289641,0000
90000289669,0000
90000289716,0000
90000289805,0000
90000289878,0000
90000289890,0000
90000289892,0000
90000289912,0000
90000290026,0000
90000290072,0000
90000290078,0000
90000290417,0000
90000290566,0000
90000290686,0000
90000290717,0000
90000290722,0007
90000290774,0000
90000290799,0000
90000290829,0007
90000290838,0000
90000290852,0000
90000290859,0008
90000290915,0007
90000290948,0000
90000290991,0000
90000291000,0000
90000291004,0000
90000291124,0000
90000291145,0000
90000291195,0007
90000291206,0007
90000291321,0000
90000291356,0008
90000291364,0006
90000291388,0000
90000291417,0000
90000291523,0000
90000291535,0000
90000291549,0006
90000291700,0000
90000291720,0000
90000291760,0000
90000291785,0007
90000291858,0000
90000291867,0000
90000291960,0000
90000291987,0000
90000291993,0000
90000292033,0000
90000292109,0000
90000292110,0000
90000292113,0000
90000292167,0000
90000292259,0000
90000292332,0000
90000292377,0000
90000292504,0000
90000292518,0000
90000292543,0006
90000292546,0000
90000292568,0000
90000292581,0000
90000292625,0000
90000292769,0000
90000292773,0000
90000292838,0000
90000292844,0008
90000292967,0000
90000292993,0000
90000293020,0000
90000293021,0007
90000293025,0000
90000293114,0000
90000293165,0008
90000293197,0000
90000293246,0000
90000293263,0000
90000293349,0000
90000293384,0007
90000293415,0007
90000293423,0000
90000293477,0000
90000293744,0000
90000293805,0000
90000293880,0000
90000293920,0000
90000293927,0000
90000293972,0008
90000294016,0006
90000294051,0000
90000294076,0008
90000294082,0000
90000294151,0000
90000294158,0000
90000294161,0000
90000294277,0000
90000294314,0008
90000294396,0005
90000294503,0000
90000294507,0000
90000294511,0000
90000294524,0000
90000294611,0000
90000294644,0000
90000294752,0007
90000294793,0000
90000294866,0000
90000294882,0006
90000294962,0000
90000294963,0009
90000295032,0008
90000295039,0000
90000295066,0000
90000295136,0000
90000295148,0000
90000295168,0007
90000295225,0000
90000295315,0000
90000295337,0000
90000295352,0000
90000295433,0000
90000295439,0000
90000295533,0000
90000295547,0006
90000295768,0009
90000295771,0001
90000295834,0000
90000295856,0000
90000295900,0000
90000295953,0000
90000296010,0000
90000296053,0007
90000296113,0000
90000296142,0006
90000296157,0000
90000296158,0000
90000296189,0007
90000296193,0000
90000296196,0000
90000296203,0008
90000296279,0000
90000296306,0000
90000296368,0000
90000296372,0000
90000296426,0000
90000296432,0005
90000296453,0000
90000296496,0000
90000296576,0000
90000296640,0007
90000296644,0000
90000296681,0000
90000296688,0000
90000296722,0000
90000296742,0000
90000296752,0000
90000296773,0000
90000296790,0000
90000296793,0000
90000296804,0006
90000296856,0007
90000296863,0007
90000296872,0000
90000296895,0007
90000296966,0007
90000296998,0000
90000297004,0007
90000297081,0000
90000297244,0004
90000297365,0007
90000297367,0000
90000297372,0001
90000297386,0006
90000297392,0000
90000297586,0000
90000297726,0000
90000297790,0000
90000297859,0000
90000297907,0000
90000297948,0000
90000298061,0000
90000298076,0007
90000298077,0000
90000298098,0000
90000298128,0000
90000298247,0000
90000298323,0000
90000298327,0000
90000298367,0000
90000298390,0000
90000298401,0000
90000298506,0000
90000298526,0000
90000298590,0000
90000298608,0007
90000298624,0000
90000298656,0000
90000298686,0000
90000298691,0000
90000298716,0005
90000298843,0000
90000298853,0007
90000298875,0000
90000298955,0000
90000298993,0000
90000298995,0000
90000299113,0000
90000299147,0000
90000299164,0000
90000299229,0000
90000299299,0006
90000299323,0000
90000299330,0000
90000299359,0000
90000299417,0000
90000299419,0000
90000299434,0000
90000299461,0000
90000299475,0000
90000299564,0000
90000299611,0000
90000299642,0006
90000299725,0007
90000299727,0008
90000299782,0000
90000299790,0000
90000299859,0000
90000299869,0000
90000299913,0000
90000299999,0000
90000300004,0006
90000300005,0000
90000300050,0000
90000300059,0000
90000300079,0005
90000300138,0006
90000300336,0000
90000300377,0007
90000300416,0000
90000300434,0000
90000300658,0000
90000300660,0000
90000300666,0000
90000300712,0000
90000300795,0000
90000300830,0000
90000300886,0000
90000300959,0007
90000301008,0000
90000301021,0000
90000301059,0000
90000301085,0006
90000301124,0000
90000301172,0008
90000301182,0000
90000301253,0000
90000301256,0000
90000301261,0000
90000301274,0000
90000301303,0000
90000301328,0000
90000301424,0000
90000301442,0000
90000301528,0006
90000301560,0000
90000301571,0000
90000301591,0000
90000301599,0000
90000301630,0000
90000301699,0000
90000301714,0008
90000301719,0000
90000301762,0000
90000301764,0000
90000301808,0000
90000301855,0007
90000301914,0000
90000302060,0000
90000302108,0000
90000302143,0007
90000302174,0000
90000302242,0000
90000302326,0000
90000302334,0000
90000302377,0000
90000302414,0000
90000302458,0008
90000302490,0000
90000302588,0000
90000302601,0001
90000302626,0005
90000302634,0000
90000302650,0000
90000302668,0000
90000302674,0000
90000302676,0001
90000302705,0000
90000302734,0006
90000302736,0005
90000302782,0000
90000302804,0000
90000302808,0000
90000302848,0000
90000302934,0000
90000302955,0000
90000303133,0000
90000303139,0000
90000303193,0000
90000303203,0000
90000303244,0000
90000303253,0010
90000303284,0000
90000303350,0000
90000303365,0000
90000303367,0007
90000303414,0000
90000303472,0000
90000303601,0000
90000303631,0000
90000303688,0000
90000303735,0000
90000303824,0000
90000303844,0000
90000303856,0000
90000303919,0007
90000303927,0000
90000303981,0000
90000304016,0007
90000304037,0009
90000304041,0000
90000304043,0000
90000304146,0007
90000304223,0006
90000304245,0000
90000304346,0000
90000304360,0000
90000304392,0000
90000304443,0000
90000304553,0000
90000304584,0000
90000304646,0000
90000304655,0000
90000304696,0007
90000304728,0000
90000304731,0000
90000304821,0000
90000304830,0000
90000304927,0000
90000304935,0000
90000304957,0000
90000304979,0000
90000305091,0006
90000305095,0000
90000305115,0000
90000305136,0000
90000305238,0000
90000305245,0000
90000305266,0000
90000305343,0000
90000305353,0000
90000305445,0005
90000305450,0000
90000305556,0000
90000305656,0000
90000305661,0000
90000305735,0000
90000305759,0000
90000305772,0000
90000305805,0000
90000305858,0000
90000305876,0007
90000305886,0000
90000305898,0000
90000305900,0000
90000305916,0007
90000306020,0005
90000306129,0000
90000306140,0007
90000306240,0006
90000306246,0000
90000306306,0000
90000306320,0000
90000306420,0000
90000306443,0000
90000306525,0005
90000306599,0006
90000306600,0000
90000306647,0000
90000306675,0007
90000306680,0000
90000306709,0007
90000306736,0000
90000306788,0006
90000306844,0000
90000306860,0000
90000306907,0008
90000306916,0000
90000306941,0000
90000306962,0000
90000307008,0000
90000307168,0000
90000307246,0000
90000307274,0000
90000307298,0000
90000307406,0000
90000307468,0000
90000307484,0000
90000307594,0000
90000307598,0000
90000307602,0000
90000307642,0000
90000307716,0000
90000307717,0000
90000307944,0000
